DateTime,GS_data,VBR_data,SPGI_data,MTB_data,CTAS_data,IJJ_data,IJK_data,MDY_data,HD_data,CLX_data,XLF_data,TVIX_data,SOXL_data,PXJ_data,GASL_data,XBI_data,SSO_data,AMGN_data,UVXY_data,VHT_data,LRCX_data,IYT_data,SDS_data,ISRG_data,TZA_data,VO_data,UPRO_data,SOXX_data,ITA_data,LQD_data,NFLX_data,IFF_data,NEE_data,SBUX_data,MCK_data,IWN_data,IWO_data,VTI_data,IEI_data,SNA_data,AMZA_data,AVGO_data,ROP_data,IVW_data,IVV_data,SOXS_data,NOC_data,AVB_data,SQQQ_data,IHI_data,IWD_data,PSA_data,IJT_data,QLD_data,SPAB_data,TECL_data,AGG_data,GOOG_data,BXP_data,VCR_data,MUB_data,ACN_data,SPY_data,SUB_data,JNJ_data,JNK_data,CHTR_data,TDG_data,TNA_data,UNH_data,SVXY_data,IBB_data,VB_data,STZ_data,ZBH_data,CMCSA_data,TMO_data,VBK_data,COO_data,BDX_data,CTXS_data,IWB_data,IJS_data,IJR_data,LMT_data,ECL_data,ANTM_data,IWV_data,APD_data,EBAY_data,VOT_data,XRT_data,VIOG_data,TRV_data,FRT_data,TECS_data,ARNC_data,IGIB_data,NVDA_data,TLH_data,RRC_data,SBAC_data,IYC_data,IUSG_data,KMB_data,VGT_data,GWW_data,BBH_data,APTV_data,IWF_data,IBM_data,MSFT_data,UHS_data,PPG_data,HON_data,IYH_data,AAPL_data,SRTY_data,SHV_data,INTU_data,SHW_data,VOO_data,IWM_data,FAZ_data,IGV_data,SPXS_data,EQIX_data,ADS_data,SPXL_data,ONEQ_data,SDOW_data,RYH_data,VUG_data,IYW_data,VOOG_data,CMI_data,ESS_data,IJH_data,AYI_data,HUM_data,DRI_data,DHR_data,TIP_data,DIA_data,FDX_data,TQQQ_data,AGZ_data,VAR_data,EXPE_data,VIOO_data,WLTW_data,ITOT_data,PXD_data,VDC_data,ROST_data,QID_data,GOOGL_data,CXO_data,WHR_data,HII_data,URTY_data,MLM_data,ERUS_data,RTN_data,UDOW_data,BLK_data,MCD_data,ZROZ_data,AGN_data,IEF_data,FINZ_data,AMZN_data,VONG_data,QQQ_data,IGSB_data,FAST_data,AAP_data,TLT_data,GVI_data,IHF_data,SPXU_data
20190315,195.04,127.4,201.76,169.17,203.57,155.77,215.21,340.8,178.72,156.49,26.23,256.0,136.96,7.0052,35.655,91.27,116.49,187.03,37.79,170.75,178.56,183.83,33.14,558.21,47.99,157.25,48.69,186.66,194.83,113.33,361.46,121.78,187.97,69.41,118.2,119.3,196.36,142.27,119.91,152.75,5.0317,279.56,324.47,168.21,278.25,67.01,268.08,193.17,41.4,229.84,121.36,212.07,177.89,88.23,27.44,133.8,105.09,1184.46,128.95,166.21,107.78,163.68,277.3,104.21,134.72,102.41,355.92,392.81,62.84,248.16,53.32,113.98,151.53,167.89,125.0,39.69,262.59,178.52,295.18,251.58,99.81,154.37,147.13,76.79,290.78,172.77,300.32,163.73,180.91,35.89,139.34,43.82,152.73,131.92,129.59,15.91,18.93,52.65,169.32,131.59,10.3924,190.39,199.69,58.85,117.51,196.41,291.4,130.91,81.12,148.36,133.21,114.71,133.75,108.66,153.06,192.56,183.72,24.74,108.33,256.2,428.13,254.61,152.71,45.04,208.39,20.94,435.47,169.81,45.89,295.74,54.37,197.13,153.45,187.91,151.28,153.83,281.99,186.49,130.23,277.97,107.51,128.07,109.92,253.91,175.85,55.28,110.34,136.6,120.48,139.39,171.29,63.13,134.52,139.1,89.26,34.53,1190.3,103.06,129.76,201.88,74.34,192.25,32.06,174.48,95.49,423.95,182.11,110.12,149.14,103.17,7.2911,1712.36,152.42,176.89,51.04,30.15,154.6,119.28,107.32,171.22,31.55
20190318,199.18,128.32,204.28,171.34,205.54,157.09,216.6,343.39,179.89,155.32,26.49,256.2,136.07,7.2344,38.3403,91.56,117.36,187.1,37.98,170.57,176.42,185.43,32.91,559.49,47.0,158.11,49.23,186.38,196.17,113.27,363.44,122.12,187.61,69.57,120.29,120.14,197.66,142.8,119.83,155.96,5.0993,282.98,329.7,168.42,279.36,67.5,271.72,191.46,40.97,227.97,121.82,212.2,179.26,88.69,27.45,135.45,105.07,1184.26,129.1,167.82,107.78,163.72,278.3,104.11,134.29,102.46,357.35,401.02,64.08,251.72,53.24,113.7,152.38,168.51,124.4,39.15,263.03,179.33,293.13,242.42,100.49,154.88,148.37,77.39,292.24,173.9,305.5,164.43,181.42,35.86,140.19,44.11,153.77,132.67,129.31,15.72,19.17,52.66,168.47,131.44,10.748,191.0,200.85,58.94,116.91,197.16,296.18,130.03,80.17,148.93,133.95,116.35,135.35,109.57,154.62,192.31,185.59,24.28,108.31,255.79,428.45,255.52,153.68,44.34,209.22,20.73,437.93,169.19,46.33,297.04,53.93,196.93,153.72,188.26,151.54,156.9,278.92,187.98,130.22,279.99,107.93,127.46,109.91,254.54,180.21,55.78,110.28,135.57,120.08,140.62,171.71,63.42,137.4,139.51,90.48,34.33,1188.55,106.72,129.89,204.84,75.74,193.7,32.71,176.72,96.18,430.73,180.76,110.2,148.74,103.04,7.0438,1742.15,152.95,177.31,51.03,30.58,161.32,119.21,107.23,173.19,31.21
20190319,197.85,127.33,206.4,168.02,204.53,155.72,216.31,341.64,180.58,152.79,26.29,261.2,141.58,7.1646,37.4452,91.24,117.39,187.28,38.44,171.8,176.67,183.05,32.89,562.72,47.72,157.85,49.26,188.79,195.79,113.29,358.78,120.78,185.28,70.1,121.43,119.03,197.31,142.77,119.77,155.77,5.1415,288.24,330.15,168.81,279.49,64.65,267.88,190.7,40.62,230.02,121.53,211.93,178.32,89.33,27.44,136.48,105.01,1198.85,128.47,168.33,107.84,163.5,278.37,104.17,135.54,102.55,360.45,400.78,63.13,253.82,53.0,113.63,151.62,164.82,124.8,39.01,265.46,179.17,294.53,245.29,100.19,154.96,147.0,76.83,291.22,173.8,305.26,164.32,180.96,36.46,140.39,43.93,152.83,130.69,128.22,15.61,19.06,52.67,175.21,131.2,10.6295,191.33,200.93,59.08,117.27,197.63,293.71,130.07,81.96,149.23,134.22,116.43,134.94,109.52,154.93,193.79,184.12,24.65,108.34,254.14,427.38,255.6,152.9,44.92,210.43,20.7,437.39,169.33,46.41,297.48,54.01,198.43,154.03,189.05,151.87,156.47,278.41,186.98,128.01,284.44,107.23,129.24,109.81,254.44,179.24,56.34,110.25,136.64,121.16,139.52,170.55,63.38,137.04,139.25,91.06,34.1,1202.46,106.0,128.81,202.46,74.54,196.5,32.72,176.66,96.1,424.95,179.93,109.98,151.95,102.97,7.1922,1761.85,153.24,177.91,51.05,30.32,163.17,118.94,107.25,174.65,31.16
20190320,191.16,126.04,204.83,160.61,203.22,153.93,215.02,338.79,182.51,151.89,25.74,263.6,137.55,7.2842,40.4786,90.33,116.52,186.91,38.96,170.71,173.11,180.65,33.12,569.36,48.86,156.9,48.75,187.02,195.05,114.06,375.22,119.78,186.63,70.35,119.58,117.96,195.95,142.18,120.3,152.27,5.1586,282.77,328.95,168.96,278.48,66.53,267.34,190.93,40.02,229.76,120.62,213.27,177.08,90.06,27.53,135.1,105.44,1223.97,128.13,168.51,107.99,163.57,277.53,104.28,134.41,102.89,362.44,397.94,61.53,247.27,52.77,112.96,150.49,162.13,126.5,38.71,265.13,178.25,291.16,240.91,99.42,154.37,145.6,76.26,290.61,173.22,300.33,163.71,180.72,36.29,139.86,43.54,151.94,129.12,128.63,15.77,19.02,52.93,173.9,132.32,11.1728,192.04,201.57,59.1,116.91,197.03,292.22,129.37,79.6,149.27,133.37,116.3,133.53,109.44,153.99,192.4,185.73,25.27,108.35,254.07,426.38,254.69,151.63,46.85,209.61,20.94,441.86,165.86,45.94,297.83,54.88,197.21,154.37,189.46,152.1,154.18,277.95,185.44,122.53,273.18,105.56,129.12,110.53,252.87,172.97,56.99,110.61,135.82,121.39,138.56,170.09,63.13,143.21,138.53,90.86,33.82,1226.43,109.11,127.15,202.21,72.73,194.5,33.14,176.51,94.33,420.4,181.76,111.69,151.53,103.68,7.6411,1797.27,153.31,178.62,51.13,30.32,163.9,120.19,107.62,171.2,31.5
20190321,191.42,127.42,208.3,157.21,206.12,155.72,218.39,343.44,186.31,153.95,25.67,256.8,151.81,7.2742,41.5229,91.92,119.19,187.67,38.14,171.62,181.05,183.2,32.37,577.98,46.98,159.33,50.35,193.48,196.54,114.27,377.87,123.61,188.63,70.97,121.14,119.04,199.08,143.85,120.24,153.6,5.2099,288.38,332.22,170.92,281.61,59.5,269.34,192.89,38.17,232.67,121.68,216.36,179.55,92.83,27.56,145.5,105.46,1231.54,129.12,170.78,108.14,165.5,280.67,104.3,135.2,102.89,366.27,405.18,63.95,248.77,53.11,111.75,152.57,166.85,128.61,39.28,270.54,181.25,297.2,243.16,100.63,156.11,147.36,77.26,293.59,174.56,302.16,165.63,183.2,36.78,142.37,43.98,154.12,132.11,130.94,14.56,19.14,52.97,183.41,132.37,11.3309,195.49,203.94,59.75,118.76,201.94,299.05,128.79,80.07,151.46,135.13,118.97,136.07,111.24,156.12,193.38,192.57,24.27,108.36,258.67,430.72,257.6,153.62,46.1,214.61,20.23,451.92,168.84,47.46,302.0,53.54,198.58,156.63,193.71,153.86,155.02,282.08,187.94,122.68,274.62,112.8,131.66,110.52,255.12,176.84,59.63,110.57,137.78,123.0,140.25,171.95,63.86,144.35,140.22,90.85,32.81,1236.13,109.39,130.57,205.23,75.57,197.41,33.11,178.39,96.68,420.83,183.14,112.14,151.39,103.64,7.7204,1819.26,155.53,181.41,51.17,30.93,168.87,120.45,107.55,173.43,30.49
20190322,185.89,123.75,204.05,150.8,192.68,150.92,212.56,333.48,185.11,154.02,24.96,309.8,138.89,6.8956,36.4009,87.86,114.58,182.59,44.79,168.06,176.76,178.96,33.63,561.26,52.13,156.06,47.48,188.03,191.81,114.97,361.01,122.59,190.62,70.67,117.49,115.13,191.06,140.85,120.78,147.14,5.0987,284.35,327.71,167.8,276.29,64.55,265.26,193.78,40.72,226.91,119.51,216.45,173.17,88.68,27.69,134.87,105.99,1205.5,127.76,167.14,108.59,162.55,275.27,104.3,134.04,102.55,360.78,397.13,56.86,243.91,50.03,107.96,147.87,166.98,125.75,38.7,263.31,175.29,291.71,237.91,99.4,153.04,141.93,74.44,288.68,172.14,298.84,162.14,182.33,36.24,139.2,42.84,148.76,132.63,131.39,15.63,18.66,53.19,176.99,133.81,10.7381,196.54,200.24,58.7,119.33,196.81,286.82,125.01,76.81,148.18,133.23,115.84,134.82,105.36,153.54,189.54,188.58,26.96,108.38,250.79,417.89,252.7,148.03,49.13,208.28,21.39,445.23,162.08,44.75,294.77,56.38,194.29,153.24,189.01,150.97,152.09,283.26,182.55,118.47,270.49,114.1,129.07,110.86,250.58,171.9,55.73,111.01,138.59,120.56,135.2,172.24,62.55,139.37,139.83,88.89,34.26,1207.65,104.02,125.73,200.61,67.28,190.87,32.19,176.48,91.62,408.12,183.57,114.97,147.22,104.4,8.3646,1764.77,152.2,177.42,51.27,29.87,164.65,122.32,108.01,169.59,32.21
20190325,185.45,123.98,203.57,150.31,195.12,151.23,213.01,334.27,186.03,154.03,24.85,310.2,133.59,6.9255,36.6496,87.99,114.45,182.48,44.87,167.93,176.41,178.06,33.69,562.72,51.44,156.04,47.36,185.68,193.2,115.2,366.23,121.63,190.3,71.01,114.62,115.61,192.04,140.75,121.03,148.24,5.0645,283.87,329.21,168.05,276.05,67.12,265.5,193.37,40.92,227.62,119.3,218.52,174.06,88.45,27.75,133.34,106.18,1193.0,127.37,168.06,108.67,162.4,275.06,104.45,133.75,102.55,356.84,399.18,57.59,243.68,50.02,108.11,148.14,165.52,125.66,38.42,268.29,175.67,292.26,239.03,98.05,152.96,142.56,74.8,288.79,172.85,295.11,162.05,181.96,36.31,139.18,43.33,149.45,132.68,132.04,15.8,18.54,53.28,173.28,134.09,10.8369,195.01,200.65,58.74,119.2,196.0,283.97,125.08,77.22,148.18,132.97,116.44,133.88,105.73,153.64,189.37,186.3,26.61,108.38,251.93,419.55,252.47,148.68,49.47,208.4,21.46,439.98,161.64,44.59,293.88,56.34,193.89,153.21,188.23,151.26,152.9,281.47,182.93,118.01,268.07,115.33,128.84,110.83,250.69,170.01,55.38,111.18,138.71,121.0,135.77,173.4,62.47,138.74,140.17,89.16,34.37,1197.38,104.65,125.75,200.85,68.13,195.17,32.74,177.1,91.58,406.21,182.5,115.17,144.3,104.67,8.4538,1774.26,152.14,177.09,51.32,29.97,167.59,122.52,108.14,168.3,32.31
20190326,187.59,125.27,204.69,152.56,197.46,153.04,214.74,337.57,185.69,155.79,25.14,281.9,137.66,7.0351,38.4398,89.72,116.07,184.13,41.3,169.02,177.35,179.93,33.23,567.64,49.9,157.33,48.36,187.46,193.46,115.25,359.97,123.21,191.67,71.66,114.82,117.09,193.7,141.83,120.98,149.67,5.0902,288.6,333.48,169.25,278.06,65.05,262.78,195.02,40.37,228.95,120.49,214.6,175.53,89.25,27.76,135.51,106.2,1184.62,128.98,168.84,108.75,164.23,277.11,104.39,135.66,102.75,356.03,397.9,59.41,240.26,51.39,110.12,149.73,169.13,125.99,38.86,270.93,177.34,294.06,244.73,98.93,154.05,144.03,75.5,289.57,174.1,285.75,163.26,183.17,36.49,140.19,43.65,150.52,132.71,134.12,15.56,18.74,53.31,176.36,134.01,10.9258,194.43,201.45,59.17,120.34,197.14,283.7,126.85,78.17,148.89,133.96,116.69,133.65,107.01,155.16,190.73,184.38,25.78,108.4,254.07,417.58,254.3,150.25,47.89,209.62,21.01,441.45,167.42,45.59,295.9,55.39,194.64,154.11,188.79,152.26,152.72,285.36,184.76,118.34,260.88,115.71,130.45,110.63,252.06,173.05,56.14,111.2,139.12,121.02,137.07,175.13,62.99,141.86,141.34,90.25,34.07,1189.84,107.91,127.59,200.73,70.25,195.47,32.7,177.39,93.09,413.31,184.23,114.92,147.31,104.58,8.1763,1783.76,152.9,177.91,51.34,30.17,168.07,122.43,108.22,165.26,31.63
20190327,186.94,125.29,203.74,152.29,197.15,153.15,214.16,337.33,185.6,156.16,25.04,287.5,131.62,6.9952,37.8928,87.76,114.9,182.22,42.18,167.44,174.98,181.58,33.53,558.27,50.45,156.76,47.68,184.83,193.53,115.41,353.37,124.68,190.61,71.44,114.68,117.17,192.19,141.18,121.19,150.73,5.0303,287.57,333.78,168.26,276.7,67.92,260.87,195.0,41.16,226.82,119.96,213.61,174.84,88.19,27.81,133.3,106.42,1173.02,128.53,168.63,108.87,163.76,275.66,104.45,135.79,102.81,355.51,397.9,58.71,238.6,51.02,108.59,149.05,167.56,125.96,39.43,268.34,175.7,292.8,243.34,98.3,153.31,144.43,75.48,288.62,173.99,280.49,162.56,183.65,36.42,139.41,44.09,150.09,134.06,133.85,15.79,18.86,53.42,175.99,134.76,10.6394,193.18,201.05,58.84,120.6,195.9,284.36,124.83,76.91,148.08,133.03,115.56,132.29,108.71,154.8,188.98,186.03,26.07,108.39,253.47,423.82,253.11,149.66,48.33,206.72,21.29,441.86,168.48,44.91,293.69,55.67,193.21,153.29,187.33,151.46,152.02,284.06,184.64,118.73,260.86,115.63,129.12,110.68,251.71,173.98,55.04,111.28,139.01,118.74,137.06,174.41,62.68,145.9,140.77,91.01,34.48,1178.01,108.44,128.4,200.45,69.45,195.18,32.22,176.32,92.68,410.35,184.26,116.55,145.17,104.88,8.2556,1765.7,152.06,176.77,51.4,30.37,166.7,123.56,108.34,164.01,32.06
20190328,188.07,126.26,206.2,154.34,198.7,154.31,216.15,340.16,186.4,157.11,25.25,277.6,130.93,7.1148,38.9868,88.89,115.84,183.52,40.84,168.05,173.05,183.72,33.29,562.89,49.16,157.72,48.19,184.52,194.88,115.55,354.61,127.52,188.64,72.64,114.26,118.01,194.11,141.81,121.14,151.73,5.0816,290.59,338.28,168.84,277.8,68.21,263.92,196.56,40.88,228.0,120.34,213.41,176.64,88.47,27.82,134.77,106.43,1168.49,130.72,169.96,108.94,172.27,276.71,104.54,135.97,103.01,352.87,401.09,60.27,239.11,51.54,109.25,150.43,169.91,126.27,39.64,269.79,177.68,294.92,244.73,98.4,154.0,145.65,76.19,290.24,174.69,279.85,163.26,186.12,36.37,140.65,44.27,151.58,134.6,135.52,15.65,19.07,53.45,176.74,135.02,11.074000000000002,194.36,201.99,59.06,121.13,196.73,288.06,125.52,78.0,148.82,133.68,115.72,133.02,110.33,156.21,189.61,186.28,25.39,108.42,257.28,428.32,254.1,151.0,47.24,208.26,21.06,443.71,169.79,45.43,295.2,55.04,194.1,154.06,187.65,151.93,152.45,284.64,186.2,119.0,261.12,117.68,129.39,110.77,252.67,175.77,55.39,111.32,140.28,118.01,138.29,173.28,62.98,151.94,141.33,91.25,34.35,1172.27,110.79,128.66,202.57,71.24,196.64,32.28,177.44,93.68,415.56,186.1,116.98,144.82,104.89,8.0772,1773.42,152.81,177.17,51.4,30.75,168.55,123.99,108.31,164.72,31.72
20190329,188.87,126.58,209.07,153.97,200.16,154.78,217.19,341.45,188.19,156.28,25.32,261.5,136.96,7.0949,38.9371,90.54,117.34,185.8,38.9,170.05,176.33,185.35,32.87,570.58,48.76,158.8,49.13,187.26,197.05,115.46,356.56,126.62,190.02,73.01,116.02,118.0,195.49,142.74,120.98,153.58,5.0987,292.18,340.14,169.98,279.63,65.05,266.49,196.37,39.98,230.72,120.98,212.22,177.08,89.86,27.79,138.51,106.42,1173.31,131.0,170.72,108.78,173.16,278.45,104.48,136.86,103.3,346.91,405.42,60.82,244.08,52.36,111.58,151.07,172.7,127.01,39.21,273.2,178.88,296.12,247.43,98.61,155.03,145.52,76.24,294.72,175.28,284.44,164.29,188.04,36.72,141.82,44.41,151.94,134.85,134.64,15.2,19.05,53.42,179.05,134.79,11.1037,199.07,202.74,59.47,121.14,198.72,295.08,128.07,78.67,150.14,134.8,116.72,133.28,111.46,156.58,191.9,187.5,25.16,108.43,259.45,427.82,255.74,151.46,46.8,210.77,20.65,446.86,172.34,46.31,297.38,53.74,196.5,155.23,189.44,153.0,154.28,283.73,186.86,119.53,264.5,118.01,131.56,110.97,254.68,179.24,56.64,111.24,141.72,117.95,138.43,173.9,63.35,151.32,142.26,92.43,33.84,1176.89,110.44,129.48,204.63,71.93,199.88,31.97,178.53,95.99,417.91,186.61,116.96,144.37,104.73,7.9879999999999995,1780.75,154.11,178.52,51.35,31.14,170.33,123.87,108.16,166.91,31.11
20190401,193.54,128.44,211.41,158.59,203.01,157.38,219.54,345.99,191.87,154.41,25.94,253.4,147.05,7.3241,40.23,90.43,119.97,187.55,37.85,170.29,181.94,189.48,32.1,575.54,47.23,160.64,50.84,191.93,201.49,115.03,366.96,128.61,187.24,72.64,117.78,119.57,196.85,144.4,120.52,156.26,5.1586,297.11,346.07,171.73,282.87,60.29,270.95,196.32,38.44,230.29,122.35,212.74,178.74,92.26,27.68,144.19,105.94,1194.43,132.54,172.7,108.58,173.45,281.75,104.44,136.07,103.06,346.22,414.7,62.78,242.38,52.81,111.69,152.95,174.92,127.07,39.53,275.67,180.63,295.77,249.08,98.64,156.84,147.86,77.18,298.77,177.39,285.78,166.19,188.56,37.26,143.36,44.69,153.43,135.7,134.03,14.56,19.6,53.13,181.76,133.41,11.0049,197.33,205.01,60.07,120.04,201.5,305.2,128.96,81.73,151.8,136.91,117.79,134.26,112.8,159.09,192.11,188.77,24.34,108.43,263.76,430.42,258.68,153.11,44.52,213.64,19.95,449.96,173.47,47.9,301.44,51.77,197.44,156.98,192.13,154.61,158.64,282.78,189.39,123.17,266.81,117.05,131.36,110.55,257.89,184.22,58.87,110.91,141.59,119.19,140.17,174.36,64.1,150.04,141.93,93.59,32.94,1198.98,111.58,131.02,209.81,74.26,202.69,32.68,181.16,99.5,428.68,185.12,114.59,145.59,104.01,7.3835,1814.19,155.91,180.88,51.26,31.85,173.43,122.11,107.88,167.5,30.05
