DateTime,GS_data,SPGI_data,IJJ_data,IJK_data,BTC-USD_data,ETC-USD_data,UVXY_data,LRCX_data,LTC-USD_data,ITA_data,NEE_data,SBUX_data,MCK_data,NOC_data,IHI_data,PSA_data,XLM-USD_data,QLD_data,XRP-USD_data,AGG_data,ETH-USD_data,BXP_data,VCR_data,MUB_data,ACN_data,CI_data,SUB_data,JNJ_data,TNA_data,SVXY_data,KR_data,STZ_data,LLY_data,ZBH_data,VBK_data,BDX_data,IJS_data,AIV_data,LMT_data,ECL_data,XEC_data,EBAY_data,TRV_data,TECS_data,ARNC_data,IGIB_data,TLH_data,KMB_data,VGT_data,GWW_data,USDT-USD_data,IWF_data,MSFT_data,UHS_data,IYH_data,SHW_data,FAZ_data,SPXS_data,VUG_data,IYW_data,CMI_data,HUM_data,DHR_data,XMR-USD_data,VAR_data,ITOT_data,DASH-USD_data,AMAT_data,VDC_data,ROST_data,QID_data,WHR_data,MLM_data,RTN_data,MCD_data,ZROZ_data,IEF_data,AAP_data,GVI_data
20150327,175.0,98.28,119.1,161.31,383.76,1.60436,38100.0,66.37,3.99,116.87,89.46,43.51,216.91,148.69,116.5,167.06,0.002,35.37,0.0049,97.95,1.3,124.05,113.73,98.46,84.45,128.85,100.31,88.08,43.1,135.46,34.96,107.81,64.8,113.02,127.03,134.88,109.66,33.59,178.13,107.91,110.03,23.89,96.02,209.1,27.29,47.92,125.22,91.37,99.43,211.05,1.0,92.95,37.04,116.15,144.06,268.68,249.38,96.49,101.15,99.92,119.04,171.85,42.43,0.97,82.2,43.01,2.27,21.1,111.53,49.7,142.62,174.06,135.84,99.15,85.15,111.3,98.21,150.19,101.46
20150330,177.75,99.69,120.93,163.42,391.44,1.44264,35775.0,66.51,4.06,118.35,90.5,43.92,219.82,150.73,117.98,168.51,0.0021,36.23,0.005,97.99,1.25,126.22,114.91,98.36,84.88,129.83,100.19,89.14,44.83,139.48,35.07,110.11,64.92,114.05,128.79,135.86,110.89,33.67,180.47,108.43,108.98,24.02,98.27,201.87,27.85,47.92,125.02,92.55,100.56,213.65,1.0,93.99,37.03,117.98,145.43,271.12,239.35,92.77,102.34,101.1,121.36,175.39,42.8,0.97,83.12,43.55,2.29,21.04,112.61,50.47,139.26,176.28,136.9,100.72,85.96,110.75,98.2,150.87,101.44
20150331,174.91,97.88,120.41,162.88,389.55,1.3720299999999999,37625.0,64.72,3.99,117.35,89.9,43.34,217.0,149.14,117.03,166.77,0.002,35.4,0.0049,98.16,1.24,124.65,114.51,98.47,84.22,129.31,100.29,88.31,44.46,136.08,35.48,109.44,65.18,113.04,126.26,133.95,110.66,34.09,178.77,108.04,111.91,23.91,96.92,206.36,27.77,48.02,125.23,92.01,100.06,212.14,1.0,93.18,36.76,115.76,143.35,271.37,243.48,95.27,98.63,100.2,120.06,172.33,42.45,0.99,82.51,43.18,2.27,20.85,111.73,50.29,142.27,177.18,133.99,99.14,85.57,110.68,98.45,148.5,101.59
20150401,178.88,99.31,120.24,162.19,382.85,1.43794,37500.0,64.73,3.91,116.82,90.52,42.57,213.65,148.76,115.59,165.77,0.002,35.04,0.0051,98.48,1.21,123.96,113.84,98.52,84.1,130.24,100.32,87.04,44.41,136.04,35.22,109.44,64.1,111.76,127.87,132.42,110.56,33.66,175.07,107.25,111.49,23.69,96.01,209.68,27.94,48.13,126.22,91.78,99.26,208.6,1.0,92.84,36.82,111.09,141.62,272.63,244.07,96.1,101.03,99.67,118.66,171.96,41.95,0.95,81.6,43.03,2.11,20.69,111.73,49.65,143.73,176.59,132.36,97.64,84.56,113.27,98.92,142.61,101.79
20150402,178.24,98.88,120.74,162.67,386.48,1.34616,36025.0,65.19,3.94,117.05,90.51,43.19,214.42,149.76,116.14,166.92,0.0021,35.07,0.0052,98.35,1.17,125.05,114.99,98.36,85.6,130.34,100.26,87.47,44.69,138.88,35.27,110.89,63.12,112.46,128.23,131.75,110.99,33.3,175.04,107.09,112.87,23.6,96.57,208.32,28.24,48.07,125.58,91.93,99.25,207.29,1.0,93.15,36.43,114.76,141.93,271.22,240.33,95.31,101.44,99.56,118.48,172.29,42.1,0.96,82.24,43.17,2.08,20.58,112.5,49.6,143.58,175.71,131.65,98.43,84.16,110.86,98.64,142.84,101.73
20150406,178.71,98.93,121.98,163.61,383.16,1.31856,34525.0,66.66,3.84,118.13,91.19,43.25,215.3,150.81,116.85,168.66,0.002,35.65,0.0052,98.41,0.98,126.15,115.51,98.36,86.97,131.67,100.3,87.04,45.3,141.98,35.43,112.42,62.86,112.88,128.96,131.96,111.42,33.31,176.63,108.29,114.94,23.56,96.92,203.23,28.71,48.14,125.5,92.31,100.18,211.55,1.0,93.79,37.57,116.16,142.19,273.64,239.54,93.26,102.06,100.65,119.4,172.56,42.49,0.95,82.91,43.44,2.07,20.48,113.44,49.61,141.19,176.27,133.55,99.05,84.55,109.76,98.76,144.57,101.86
20150407,179.02,98.24,121.07,162.23,358.42,1.26234,34300.0,65.57,3.74,117.82,90.11,43.05,212.81,150.94,116.49,166.7,0.0019,35.52,0.0051,98.43,1.04,123.79,114.84,98.47,87.6,129.75,100.21,87.87,44.42,142.24,35.36,111.38,62.92,111.58,128.24,131.26,110.53,33.58,176.3,108.22,119.36,23.67,96.21,204.21,28.86,48.17,125.83,91.88,100.07,209.49,1.0,93.57,37.55,115.97,142.5,274.32,242.69,94.09,101.82,100.48,118.43,172.41,42.67,0.87,82.47,43.33,2.11,20.32,112.87,49.07,141.65,173.38,130.16,98.68,84.61,111.42,98.85,145.54,101.84
20150408,179.18,98.87,121.22,163.43,358.35,1.23556,32975.0,67.1,3.75,118.62,89.89,43.58,213.44,152.15,116.79,166.66,0.002,36.09,0.0051,98.44,0.94,123.96,115.91,98.45,87.37,131.36,100.18,87.92,45.53,144.88,35.08,112.22,63.27,111.69,129.32,131.87,110.98,33.16,176.88,108.95,120.29,23.68,96.21,202.26,29.38,48.13,125.83,92.05,100.43,210.79,1.0,94.02,37.45,117.01,143.8,277.23,239.35,93.06,102.41,100.71,116.91,173.02,42.68,0.76,82.54,43.46,2.04,20.68,113.0,49.64,139.49,171.99,130.53,98.9,85.05,111.52,98.76,147.63,101.82
20150409,181.35,99.63,121.48,163.22,347.27,1.18438,30800.0,67.41,3.67,118.66,89.87,43.89,214.19,152.48,117.69,164.23,0.0019,36.54,0.0047,98.19,0.88,121.87,115.91,98.36,87.7,132.04,100.11,88.95,45.11,149.72,35.33,113.06,63.66,112.73,129.02,132.94,110.59,33.23,177.43,109.44,118.3,23.64,96.18,200.11,28.39,48.05,125.12,92.14,100.84,211.28,1.0,94.47,37.5,116.74,144.84,277.61,239.35,91.88,102.79,101.25,116.2,172.05,42.73,0.74,82.58,43.65,1.92,20.8,113.38,49.48,137.67,172.01,131.31,99.83,84.79,109.27,98.35,146.87,101.73
20150410,182.05,99.5,121.75,163.62,354.7,1.44343,28050.0,67.35,3.73,118.89,90.64,44.09,215.21,153.21,118.49,163.86,0.0019,36.83,0.0045,98.19,0.94,122.07,116.32,98.3,86.98,133.17,100.13,89.59,45.7,156.68,35.29,114.61,63.85,112.97,129.66,133.59,111.04,32.38,176.52,109.91,121.89,23.77,96.49,198.15,28.26,48.07,125.14,91.79,101.28,211.15,1.0,94.81,37.72,116.48,146.1,277.23,239.74,90.41,103.14,101.69,118.25,172.78,42.49,0.69,82.77,43.86,1.93,20.79,113.5,49.38,136.59,171.58,132.78,99.79,85.89,109.39,98.33,149.01,101.66
20150413,181.99,99.77,121.47,162.9,352.99,1.39255,29475.0,66.98,3.81,118.15,89.64,44.39,214.86,151.57,118.04,161.96,0.002,36.64,0.0049,98.29,0.91,121.62,115.62,98.34,85.88,132.66,100.25,88.26,45.83,151.82,35.41,112.93,65.22,111.78,129.39,132.88,111.11,32.35,173.57,109.03,121.1,23.61,96.69,199.72,28.56,48.15,125.22,91.91,100.86,211.38,1.0,94.32,37.76,116.43,145.43,276.42,238.56,91.49,102.68,101.38,117.77,172.87,42.62,0.72,82.7,43.67,1.91,20.63,113.01,49.73,137.25,170.06,132.26,98.58,85.57,109.62,98.53,147.99,101.81
20150414,183.98,98.28,121.79,162.73,357.62,1.34186,28875.0,66.34,3.85,117.99,90.17,44.21,216.81,151.25,117.68,162.49,0.0017,36.44,0.0048,98.4,0.87,122.14,115.42,98.29,86.17,132.76,100.15,88.24,45.78,153.5,35.07,111.14,64.87,111.53,129.38,131.82,111.13,32.27,173.82,109.71,120.21,23.61,96.62,201.87,28.73,48.17,125.71,92.47,100.49,214.24,1.0,94.33,37.66,117.18,145.48,276.79,237.77,91.05,102.65,100.98,118.16,173.81,42.74,0.69,82.42,43.73,1.9,20.51,113.23,49.54,138.02,171.7,132.44,98.42,85.69,110.7,98.82,147.86,101.95
20150415,187.13,98.09,122.7,163.05,335.59,1.45723,27600.0,66.72,3.73,118.18,90.02,44.06,216.48,151.25,117.84,161.54,0.0017,36.87,0.0048,98.53,0.85,121.11,115.57,98.4,86.49,130.09,100.2,88.31,46.81,156.9,34.56,110.67,64.82,111.21,130.24,131.35,112.2,32.54,173.71,110.53,123.04,23.64,96.88,196.59,28.67,48.23,125.8,92.44,101.4,217.56,1.0,94.74,38.21,119.09,145.93,275.4,235.61,89.73,103.06,102.04,118.85,171.08,42.8,0.63,82.94,43.94,1.61,20.84,113.01,49.33,136.36,170.94,136.27,98.54,84.69,110.5,98.87,148.39,101.97
20150416,186.3,97.6,122.11,163.03,345.3,1.45482,26450.0,66.14,3.79,118.01,89.65,44.16,217.35,151.38,117.66,162.1,0.0017,36.78,0.0049,98.48,0.88,122.16,115.75,98.36,86.4,132.66,100.23,87.6,46.65,160.02,33.95,110.52,65.04,110.96,130.19,132.83,111.81,31.95,173.63,110.35,125.39,23.65,97.4,198.35,28.9,48.25,125.6,92.5,101.2,217.59,1.0,94.73,38.12,117.99,145.91,270.71,234.82,89.92,103.1,101.75,118.07,172.0,42.72,0.61,83.38,43.92,1.79,20.22,113.29,49.38,136.63,167.79,136.11,98.85,83.98,109.69,98.95,148.81,102.09
20150417,183.64,97.37,120.49,161.24,338.32,1.46615,28225.0,65.1,3.75,116.05,89.13,43.58,218.75,148.4,116.91,160.79,0.0017,35.65,0.0049,98.56,0.94,121.2,114.1,98.43,84.87,131.0,100.2,87.41,44.4,154.38,33.71,109.22,64.85,110.24,128.39,132.03,110.07,32.19,171.6,108.81,124.67,23.13,94.47,206.56,28.93,48.25,126.19,91.72,99.65,215.31,1.0,93.53,37.63,117.8,144.57,269.12,244.07,92.96,101.75,100.11,115.9,171.81,42.11,0.61,82.24,43.41,1.79,19.86,112.22,47.92,140.92,166.25,134.41,97.75,83.32,111.76,99.15,148.61,101.97
20150420,184.34,98.06,121.48,162.7,325.75,1.4788,26375.0,66.33,3.57,117.5,90.29,43.9,219.9,150.74,118.14,162.08,0.0015,36.71,0.0047,98.49,0.92,121.02,115.18,98.35,85.68,130.14,100.24,87.97,45.64,159.76,33.0,109.67,63.95,111.5,129.4,134.54,111.28,32.03,173.35,109.71,124.19,23.25,95.14,196.39,29.18,48.2,125.65,92.22,101.27,214.96,1.0,94.53,38.8,118.93,145.54,268.9,240.72,90.36,102.77,102.09,117.04,172.99,42.46,0.59,83.22,43.82,1.67,20.11,112.57,48.82,136.67,170.86,134.15,97.55,84.46,109.9,98.96,151.19,101.93
20150421,183.17,98.03,121.14,163.15,325.89,1.43889,26375.0,71.72,3.59,117.62,89.34,44.27,221.88,150.56,118.68,162.12,0.0016,37.01,0.0047,98.38,0.9,121.35,115.32,98.28,85.43,130.57,100.24,88.05,45.49,159.62,32.75,110.45,63.89,112.89,129.55,135.79,110.66,32.15,172.9,109.46,123.06,23.39,91.32,196.39,29.05,48.21,125.43,97.2,101.36,218.62,1.0,94.66,38.55,118.95,146.57,269.38,243.08,90.66,102.98,101.99,117.8,174.37,42.6,0.58,83.7,43.77,1.66,20.6,112.72,49.45,135.51,170.08,132.62,98.76,83.31,109.68,98.76,151.19,101.92
20150422,184.54,98.68,121.53,163.46,327.55,1.39563,25800.0,72.2,3.58,117.58,89.25,44.24,221.86,150.18,119.1,163.11,0.0017,37.41,0.0048,98.09,0.89,121.12,115.48,98.13,85.78,130.12,100.14,88.16,45.72,161.48,33.0,109.23,63.72,113.01,129.67,134.64,110.93,32.43,174.08,109.62,120.35,23.53,91.44,190.34,29.16,48.09,124.47,96.08,102.33,219.01,1.0,95.15,38.87,119.07,146.64,268.64,237.18,89.38,103.51,102.89,118.58,174.26,42.63,0.58,84.16,43.97,1.63,20.62,112.87,49.59,134.01,168.16,131.53,99.51,85.92,106.85,98.18,150.31,101.68
20150423,185.46,99.64,122.09,164.39,330.49,1.41856,25300.0,71.02,3.59,117.58,90.1,45.24,219.79,150.87,119.67,163.31,0.0017,37.71,0.0048,98.24,0.81,121.59,116.09,98.09,86.2,130.44,100.17,88.19,46.31,163.02,32.34,109.24,63.8,114.05,130.51,134.66,111.51,33.03,173.7,109.43,119.3,24.42,92.75,188.19,28.35,48.19,124.97,95.95,102.58,219.76,1.0,95.48,39.19,120.57,147.33,269.33,236.4,88.7,103.75,103.19,118.16,176.1,42.35,0.55,84.31,44.08,1.65,20.49,112.5,49.88,132.97,167.41,132.49,98.51,85.18,107.34,98.48,145.52,101.82
20150424,184.24,100.56,121.55,163.67,339.49,1.3391,24825.0,70.67,3.64,116.73,90.77,47.45,219.87,149.9,118.86,163.78,0.0018,38.71,0.0049,98.41,0.74,122.33,117.35,98.21,85.79,130.53,100.19,88.73,45.91,164.62,32.59,108.9,63.88,114.23,130.16,134.64,111.26,33.04,172.09,109.18,119.82,24.55,93.17,183.5,28.41,48.25,125.4,95.9,103.16,222.3,1.0,95.78,43.28,120.66,146.78,269.57,237.77,88.06,103.91,104.23,118.21,176.52,41.65,0.57,83.74,44.17,1.75,20.14,112.43,49.82,129.45,172.29,132.77,98.33,86.71,108.85,98.83,147.43,102.04
20150427,182.87,99.67,120.9,162.1,349.29,1.3199,26300.0,70.33,3.65,116.43,89.7,46.56,217.93,148.37,116.63,163.42,0.0018,38.53,0.0049,98.44,0.79,122.27,116.4,98.14,86.13,130.12,100.17,88.29,44.36,159.84,32.94,109.58,63.16,112.16,128.61,132.5,110.52,33.07,170.74,109.65,117.71,24.5,92.62,181.35,28.9,48.24,125.4,95.8,103.39,224.4,1.0,95.31,43.43,118.26,143.87,269.85,240.33,89.19,103.45,104.59,120.59,174.37,41.55,0.6,83.21,43.97,1.99,18.45,111.85,48.91,130.07,173.47,130.27,97.9,84.69,108.37,98.67,143.84,101.97
20150428,183.77,100.03,121.66,162.2,342.42,1.28759,24375.0,70.38,3.56,116.64,89.95,46.32,219.22,148.72,116.58,162.86,0.0017,38.35,0.0049,98.07,0.72,122.76,116.06,98.05,86.73,131.57,100.15,88.43,45.08,165.34,32.41,110.29,62.55,112.28,128.88,133.65,111.53,33.54,170.9,106.71,116.59,24.66,92.93,180.37,28.97,48.11,124.51,96.15,103.51,224.18,1.0,95.31,44.45,119.82,144.27,268.87,236.4,88.3,103.18,104.69,118.86,175.32,41.63,0.62,83.13,44.08,2.13,18.52,111.91,48.6,130.57,161.08,130.44,98.33,85.04,106.09,98.22,143.35,101.81
20150429,184.77,100.02,121.36,160.81,345.49,1.29014,25650.0,70.37,3.56,115.9,88.74,46.36,216.23,147.45,115.48,159.52,0.0017,37.89,0.0049,97.84,0.58,119.68,115.25,97.89,86.02,126.55,100.12,88.12,43.71,160.8,31.89,109.48,62.81,110.94,127.81,132.63,110.41,33.32,168.49,108.07,119.0,24.41,92.19,182.13,29.23,48.02,123.76,95.11,103.03,225.02,1.0,94.81,44.36,117.73,143.13,266.31,236.99,89.43,102.65,104.0,119.53,162.68,41.4,0.64,83.15,43.91,2.73,18.49,110.96,47.61,132.27,156.98,130.63,96.87,85.2,104.05,97.85,143.51,101.63
20150430,182.77,98.73,120.04,158.72,363.26,1.27883,27050.0,69.64,3.63,113.86,87.21,45.38,214.31,142.73,113.73,158.97,0.0018,36.67,0.0049,97.84,0.66,117.4,113.95,97.77,85.11,124.51,100.17,87.08,40.95,156.36,31.6,109.18,63.78,105.65,125.34,131.41,108.64,32.77,164.36,105.77,122.25,24.16,90.63,189.75,28.84,48.0,123.85,94.22,101.35,223.49,1.0,93.69,43.98,115.01,140.85,265.17,242.3,92.13,101.4,102.41,119.73,160.31,40.94,0.72,77.91,43.45,2.99,18.29,110.45,47.19,136.36,153.98,136.72,94.38,84.79,104.4,97.83,141.86,101.59
20150501,183.81,98.65,120.79,160.45,366.92,1.32279,24425.0,71.16,3.7,114.87,88.03,46.03,215.79,144.55,114.67,160.84,0.0018,37.67,0.0049,97.57,0.74,117.97,115.4,97.57,85.76,125.36,100.06,87.9,41.64,163.92,31.66,110.36,63.42,106.22,126.44,132.64,109.17,32.26,166.48,107.63,120.51,24.59,91.53,182.91,30.41,47.92,122.94,95.38,102.64,223.95,1.0,94.76,44.0,114.88,142.92,269.13,237.77,89.19,102.64,103.91,122.22,161.04,41.26,0.74,77.68,43.91,2.53,18.46,111.44,48.54,132.73,157.23,141.68,95.36,85.89,102.27,97.29,144.18,101.45
20150504,185.45,100.08,121.29,161.14,367.7,1.3227,24525.0,70.84,3.68,115.14,88.79,46.17,216.71,144.38,115.44,161.71,0.0018,37.77,0.0049,97.38,0.69,117.97,115.67,97.58,86.75,126.6,100.07,88.09,42.11,163.74,32.22,110.48,64.52,106.46,126.97,134.27,109.43,32.72,167.08,107.65,118.95,24.51,91.58,182.72,30.11,47.88,122.5,94.87,102.72,223.88,1.0,94.92,43.62,117.4,143.72,267.11,231.68,88.25,102.79,103.94,122.18,163.26,41.35,0.72,77.51,44.04,2.43,18.37,111.7,48.34,132.35,157.97,142.22,96.56,84.42,100.46,97.09,144.29,101.39
20150505,183.58,99.33,119.76,158.94,423.56,1.3243,26125.0,69.65,4.07,113.75,86.53,45.37,213.71,142.02,114.27,158.66,0.0019,36.57,0.0051,97.29,0.68,115.04,114.45,97.51,86.02,125.12,100.01,87.34,40.51,158.1,32.16,109.28,64.46,106.29,124.92,132.46,108.48,33.05,165.02,106.13,119.32,24.02,91.47,190.34,29.7,47.85,122.39,93.98,101.11,221.3,1.0,93.72,43.04,114.35,141.88,262.24,236.99,91.29,101.36,102.19,120.61,159.0,41.2,0.73,75.97,43.53,2.64,17.89,110.79,47.98,136.52,157.48,140.77,95.29,84.42,100.3,96.93,142.85,101.28
20150506,182.62,98.43,119.76,158.94,420.73,1.2776,26975.0,69.29,4.1,113.8,86.43,44.92,213.83,142.04,113.9,158.5,0.0018,36.08,0.005,96.97,0.69,114.15,113.98,97.15,85.43,125.16,100.09,87.05,40.89,155.46,31.34,108.66,63.45,105.9,125.3,131.61,108.58,32.01,164.56,106.26,115.49,23.84,91.22,195.42,29.44,47.78,121.43,94.37,100.54,221.4,1.0,93.42,41.84,113.46,141.48,265.06,239.74,92.47,101.12,101.4,120.65,157.86,41.17,0.7,76.03,43.37,2.58,17.97,111.13,48.3,138.33,156.82,142.89,94.93,84.65,97.54,96.45,142.94,101.07
20150507,183.68,99.34,119.82,160.06,397.82,1.24947,26625.0,69.52,3.99,113.82,86.92,45.31,214.71,142.19,114.25,162.27,0.0017,36.48,0.0052,97.2,0.67,116.68,114.67,97.4,86.8,126.36,100.05,87.48,41.38,156.68,32.07,108.88,63.57,106.8,126.19,133.21,108.83,32.32,165.78,107.0,116.04,24.03,91.95,191.51,29.49,47.77,122.23,94.22,101.26,222.19,1.0,93.84,42.22,116.53,142.22,268.41,235.41,91.25,101.68,102.06,121.16,159.28,41.6,0.69,76.46,43.55,2.41,18.07,111.36,48.12,136.86,160.04,144.32,95.42,84.99,99.85,96.86,143.38,101.26
20150508,186.57,100.94,120.9,161.4,376.13,1.22471,23800.0,70.96,3.85,115.42,87.45,45.71,219.76,144.83,115.68,166.26,0.0016,37.37,0.0051,97.52,0.63,118.3,115.65,97.38,88.08,128.36,100.17,89.07,42.26,164.9,32.46,109.83,63.37,108.64,127.47,132.47,109.4,32.84,167.78,108.43,114.83,24.39,92.98,183.69,29.73,47.97,122.65,95.1,102.69,225.22,1.0,95.01,43.17,118.63,144.59,273.94,225.19,87.72,102.94,103.48,121.81,162.54,42.02,0.64,77.11,44.09,2.49,18.19,112.21,48.94,133.47,162.79,148.45,96.91,86.26,99.9,97.24,143.61,101.48
20150511,187.72,101.83,121.09,161.11,387.88,1.2548700000000002,25125.0,71.97,3.88,115.68,86.41,45.45,219.24,144.87,115.5,164.25,0.0016,37.07,0.0052,96.9,0.65,116.09,115.24,97.04,88.19,128.17,100.09,88.69,42.34,160.4,32.98,110.68,64.64,108.86,127.44,132.07,109.45,33.43,167.77,107.28,114.74,24.19,91.62,186.43,29.36,47.72,121.16,94.42,102.29,224.9,1.0,94.69,42.83,120.11,144.64,273.7,227.35,89.04,102.47,102.98,122.76,161.3,41.78,0.65,76.85,43.92,2.74,18.41,111.81,48.69,134.47,163.96,147.39,96.87,85.63,96.15,96.28,144.35,100.99
20150512,186.6,100.41,120.92,160.66,387.41,1.24076,24925.0,70.76,3.88,115.54,86.33,45.64,220.21,144.02,114.7,165.97,0.0016,36.76,0.0053,96.89,0.61,116.56,114.98,97.21,87.65,131.72,100.22,88.19,42.18,161.1,33.0,109.23,64.83,107.96,127.29,129.81,109.06,32.58,167.89,107.16,112.11,24.17,91.13,189.16,29.15,47.74,121.24,94.28,101.75,227.1,1.0,94.43,42.81,117.56,143.91,275.38,229.51,89.77,102.19,102.43,122.3,167.84,43.0,0.58,76.2,43.79,2.33,18.38,111.66,48.71,135.67,163.49,144.48,97.17,86.02,96.3,96.35,145.96,101.08
20150513,187.44,99.36,121.12,160.77,375.2,1.25009,24125.0,71.17,3.77,115.8,86.58,45.53,222.92,143.82,114.09,163.47,0.0014,36.9,0.0054,96.89,0.62,115.92,114.39,97.04,87.89,131.55,100.24,88.26,42.13,163.94,32.77,109.16,63.92,107.78,127.3,129.53,109.04,32.59,168.24,107.69,114.23,24.38,91.4,186.62,29.32,47.76,120.9,94.83,102.24,222.3,1.0,94.38,43.06,117.87,143.81,275.28,229.32,89.73,102.09,102.95,123.24,167.96,43.68,0.6,75.47,43.8,2.36,18.42,111.61,48.32,135.17,165.35,147.57,96.89,85.49,94.91,96.23,148.19,101.15
20150514,188.54,100.15,122.16,162.75,380.55,1.21064,23100.0,72.1,3.81,117.35,87.34,46.42,229.74,146.09,116.35,166.98,0.0015,37.97,0.0057,97.04,0.65,118.33,114.86,97.16,89.08,131.71,100.15,89.39,43.39,167.28,32.89,110.96,64.24,109.45,128.58,131.57,110.2,32.13,170.04,109.56,113.43,24.92,92.1,177.83,29.34,47.88,121.35,95.88,103.86,223.3,1.0,95.52,44.05,120.09,145.77,278.5,222.83,86.93,103.3,104.72,124.03,168.68,43.92,0.56,76.81,44.25,2.38,18.35,113.24,47.42,131.15,166.8,148.24,97.68,85.81,95.15,96.55,148.67,101.3
20150515,188.87,100.06,121.93,162.84,357.84,1.1991,22675.0,72.54,3.61,117.25,88.25,46.64,230.17,146.4,116.48,169.25,0.0016,37.98,0.0061,97.44,0.63,119.52,115.66,97.22,89.12,131.92,100.05,89.8,43.3,168.6,33.45,111.84,64.91,109.07,128.72,131.98,110.04,32.66,169.43,109.68,111.38,24.63,92.04,179.0,29.13,48.01,122.56,96.04,103.57,222.41,1.0,95.66,43.67,120.23,146.12,278.42,225.19,86.59,103.49,104.36,123.64,170.28,43.23,0.53,76.51,44.27,2.26,18.67,113.63,47.96,131.07,165.5,148.86,97.12,86.1,98.34,97.25,150.41,101.52
20150518,190.44,101.49,122.96,164.24,350.85,1.20102,21175.0,73.21,3.5,117.62,88.39,46.99,232.87,146.41,117.19,168.75,0.0016,38.31,0.0066,97.07,0.63,119.17,116.28,96.9,89.52,133.13,100.13,90.78,44.72,174.3,33.76,112.37,64.77,110.13,129.94,132.1,110.99,33.05,170.07,109.43,111.55,24.65,92.47,176.85,28.82,47.88,121.47,96.24,104.11,222.73,1.0,95.98,43.41,123.68,147.1,278.26,221.25,85.85,103.9,104.87,124.02,170.97,43.63,0.53,76.87,44.44,2.22,18.66,113.48,48.85,130.07,166.28,148.85,97.15,86.08,95.98,96.59,150.67,101.3
20150519,191.13,101.7,122.58,164.12,352.92,1.2454,20575.0,74.43,3.52,117.75,88.57,47.21,232.73,147.26,117.56,166.78,0.0018,38.21,0.0077,96.74,0.63,118.36,116.32,96.79,89.27,133.64,100.02,91.26,44.61,176.58,33.75,112.84,64.81,110.19,129.61,131.92,110.74,32.59,170.33,109.31,112.94,24.57,92.91,177.83,28.14,47.78,120.9,96.59,103.98,222.51,1.0,95.87,43.3,125.79,147.75,279.59,217.52,85.9,103.77,104.66,122.38,172.06,43.25,0.53,76.68,44.4,2.26,18.56,113.19,49.15,130.26,167.44,147.85,96.89,88.42,94.47,96.16,151.72,101.08
20150520,190.83,101.0,122.67,164.1,367.57,1.26786,20645.0,74.04,3.59,117.66,88.58,46.85,231.96,147.9,117.73,165.94,0.0022,38.25,0.0086,96.89,0.61,118.28,116.35,96.8,89.15,133.52,100.08,90.94,44.8,176.1,33.93,112.85,65.26,110.19,129.82,131.89,110.98,32.66,170.22,109.16,111.32,24.52,92.95,177.05,28.11,47.83,121.17,96.27,103.95,222.36,1.0,95.75,43.3,124.68,148.08,275.03,219.68,86.1,103.67,104.77,122.75,172.84,43.51,0.53,76.77,44.42,2.31,18.49,113.0,48.17,130.11,166.62,147.12,96.69,87.92,94.66,96.37,148.71,101.17
20150521,190.71,101.16,122.85,164.21,376.9,1.25563,19495.0,74.84,3.63,118.1,88.27,47.13,229.7,149.34,117.46,164.84,0.002,38.66,0.0086,97.19,0.52,117.34,116.74,97.1,88.95,132.81,100.07,90.56,44.67,181.0,34.06,112.37,65.18,110.31,129.89,132.85,111.03,32.72,170.1,109.61,112.83,24.77,92.4,175.39,27.96,47.85,122.06,96.06,104.31,222.91,1.0,96.07,43.15,124.59,148.13,274.82,221.45,85.36,104.01,105.14,123.58,173.05,43.45,0.53,76.74,44.53,2.32,18.71,113.11,48.47,128.8,169.22,148.15,97.56,87.19,96.8,96.95,156.25,101.33
20150522,193.36,100.51,122.67,164.23,375.35,1.19296,19560.0,74.7,3.57,117.21,88.33,47.27,230.82,148.25,117.03,165.04,0.0019,38.61,0.0097,97.08,0.56,117.89,116.6,96.94,88.54,135.72,99.99,89.62,44.09,180.64,34.2,111.68,65.99,109.64,129.72,132.41,110.32,32.56,169.87,108.87,116.14,24.76,92.08,175.44,27.84,47.84,121.94,95.56,104.34,222.32,1.0,95.97,42.68,124.7,147.75,273.92,221.45,85.95,104.0,105.25,123.54,173.28,43.31,0.6,76.79,44.42,2.37,18.7,112.76,46.31,128.91,169.18,145.97,96.83,86.93,96.39,96.73,158.93,101.26
20150526,192.04,99.45,121.11,162.65,368.37,1.19363,21090.0,74.09,3.56,115.84,87.29,46.68,228.18,146.83,115.78,163.98,0.0021,37.69,0.011000000000000001,97.32,0.54,116.44,115.74,97.08,88.27,133.77,100.03,89.15,42.83,173.62,34.37,110.94,66.01,108.99,128.53,130.86,109.05,32.72,167.81,107.51,114.79,24.35,91.07,182.47,27.45,47.91,122.81,94.41,102.9,221.39,1.0,94.96,42.4,124.58,146.37,273.8,227.74,88.6,102.88,103.72,122.27,172.2,43.09,0.56,75.74,43.96,2.36,18.56,111.89,45.61,132.0,165.92,144.87,95.76,86.47,99.74,97.33,156.74,101.33
