DateTime,GS_data,SPGI_data,V_data,IJJ_data,IJK_data,BTC-USD_data,XLF_data,ETC-USD_data,AMGN_data,UVXY_data,VHT_data,LRCX_data,ISRG_data,TZA_data,LTC-USD_data,UPRO_data,SOXX_data,ITA_data,NFLX_data,NEE_data,SBUX_data,MCK_data,IWO_data,VTI_data,IEI_data,AVGO_data,IVW_data,NOC_data,COST_data,IHI_data,PSA_data,UTX_data,XLM-USD_data,QLD_data,TECL_data,XRP-USD_data,AGG_data,GOOG_data,ETH-USD_data,BXP_data,VCR_data,MUB_data,ACN_data,CI_data,SUB_data,JNJ_data,JNK_data,CHTR_data,TNA_data,UNH_data,SVXY_data,KR_data,STZ_data,LLY_data,ZBH_data,EQT_data,CMCSA_data,TMO_data,VBK_data,BDX_data,CTXS_data,IWB_data,IJS_data,AIV_data,LMT_data,ECL_data,XEC_data,ANTM_data,CAT_data,IWV_data,APD_data,EBAY_data,TRV_data,TECS_data,ARNC_data,IGIB_data,SPG_data,NVDA_data,TLH_data,RRC_data,SBAC_data,KMB_data,VGT_data,GWW_data,USDT-USD_data,IWF_data,IBM_data,MSFT_data,UHS_data,PPG_data,HON_data,IYH_data,AAPL_data,SRTY_data,SHV_data,INTU_data,SHW_data,MMM_data,FAZ_data,SPXS_data,EQIX_data,SPXL_data,ONEQ_data,BA_data,VUG_data,IYW_data,CMI_data,IJH_data,HUM_data,GPN_data,DHR_data,TIP_data,XMR-USD_data,FDX_data,VAR_data,EXPE_data,WLTW_data,ITOT_data,PXD_data,DASH-USD_data,AMAT_data,VDC_data,ROST_data,QID_data,GOOGL_data,WYNN_data,WHR_data,MLM_data,RTN_data,UDOW_data,MCD_data,ZROZ_data,AGN_data,IEF_data,AMZN_data,AAP_data,GVI_data,SJM_data
20190123,192.92,185.76,137.17,147.37,201.27,2686.81,25.21,6.370122,195.61,63.5,164.12,136.41,529.95,59.03,30.84,39.95,158.54,182.38,321.99,175.14,64.9,124.62,179.84,132.37,118.5,248.0,155.39,266.0,209.89,209.22,194.88,108.61,0.0415,73.64,93.11,0.294,103.45,1075.57,615.42,117.33,158.63,106.15,146.01,196.87,103.55,125.27,99.36,284.53,52.09,262.58,45.45,28.65,162.41,114.5,104.01,19.83,36.18,240.83,162.08,236.21,107.15,143.54,140.84,45.62,276.38,151.48,72.41,265.03,128.52,152.4,152.82,32.12,120.24,23.57,17.94,51.26,164.74,148.71,129.27,10.4422,174.98,108.68,172.07,290.07,1.0023,136.36,125.5,105.16,129.87,100.34,137.93,185.93,151.28,30.46,107.92,210.65,389.74,185.99,53.9,25.81,358.12,37.6,269.83,349.84,140.13,165.69,139.16,175.46,296.96,112.54,105.62,107.64,48.26,170.95,126.72,115.32,156.03,58.79,136.25,144.92,33.82,132.75,90.6,41.74,1084.41,108.41,115.81,173.3,161.98,82.17,181.7,108.95,157.72,101.44,1640.02,164.08,105.83,101.78
20190124,193.8,186.72,136.14,148.41,202.62,2863.2,25.27,6.340872,195.04,60.46,162.95,157.82,536.12,57.94,30.55,40.06,167.76,184.02,326.67,176.02,63.25,123.97,181.14,132.64,118.73,253.81,155.42,265.59,209.59,210.5,195.66,114.46,0.0454,74.53,95.52,0.2845,103.62,1073.9,662.81,117.61,159.41,106.15,147.71,193.02,103.64,123.55,99.47,287.58,53.04,261.7,46.2,28.57,161.63,116.17,104.47,18.89,35.54,239.95,163.36,237.77,100.44,143.82,141.64,45.93,278.07,150.44,71.33,262.56,128.11,152.75,153.17,32.16,121.57,22.93,18.28,51.37,165.61,157.23,129.77,10.6591,176.01,107.99,173.84,279.39,1.0024,136.79,125.16,104.65,129.26,100.51,138.36,184.56,150.08,29.9,107.96,210.57,386.64,186.02,53.35,25.73,364.02,37.69,271.4,350.53,140.59,167.04,139.59,176.63,298.21,111.13,105.54,107.81,55.57,171.37,128.82,116.08,155.65,58.92,137.14,145.19,33.69,131.08,90.29,41.23,1084.0,109.47,118.78,174.46,163.08,81.8,182.95,109.84,154.56,101.76,1654.93,156.07,106.0,101.0
20190125,196.69,187.45,136.82,150.01,204.75,2732.16,25.48,6.441833,192.9,56.97,163.63,162.02,515.04,55.76,28.39,41.04,171.23,185.68,338.05,170.09,65.55,125.53,183.71,133.89,118.55,258.03,156.5,268.57,207.83,210.51,198.56,113.01,0.0471,76.4,99.58,0.2798,103.57,1090.99,647.03,119.96,161.25,106.15,149.38,196.23,103.71,124.71,99.7,291.41,55.07,263.59,47.07,28.05,163.6,112.45,106.62,18.74,35.09,240.27,165.67,240.08,101.22,145.11,143.43,46.05,279.82,152.39,72.21,269.56,129.0,154.1,157.48,33.22,122.16,22.0,18.42,51.35,166.65,159.53,129.36,11.1127,176.75,104.78,176.54,284.87,1.0019,138.44,126.52,105.61,130.56,101.76,138.88,184.99,155.06,28.8,107.96,212.7,389.19,186.24,51.72,25.12,362.22,38.72,274.71,350.2,142.26,169.73,142.45,178.56,298.35,112.08,105.82,107.64,52.54,172.61,130.96,115.78,156.53,59.44,139.04,140.36,37.14,130.79,91.59,40.18,1101.51,110.78,120.88,174.12,164.35,83.67,179.66,109.19,157.59,101.53,1670.57,152.99,105.93,98.66
20190128,195.69,186.31,137.79,150.15,204.19,2805.62,25.4,6.192436,186.28,60.61,161.58,162.58,496.73,56.75,30.21,40.13,167.85,185.46,335.66,168.4,65.36,124.27,182.21,132.91,118.57,257.73,154.86,270.0,206.6,207.3,201.03,113.25,0.0504,74.45,95.46,0.2897,103.52,1070.08,683.68,121.31,160.26,106.14,149.76,195.03,103.69,125.45,99.56,290.86,54.12,262.33,46.09,27.47,164.68,112.43,105.07,19.81,34.69,237.25,165.04,238.87,100.56,144.05,142.86,46.56,280.63,153.47,74.61,266.92,133.01,153.05,156.49,33.51,122.21,22.87,18.14,51.4,168.4,137.47,129.28,11.1127,177.1,104.71,174.33,282.04,0.996,136.97,126.8,103.55,129.86,101.96,137.68,182.82,153.62,29.24,107.96,209.47,393.32,189.51,52.02,25.71,369.74,37.77,272.28,356.0,140.91,167.47,138.55,178.33,299.3,113.08,105.52,107.49,56.19,171.23,130.98,115.71,156.1,59.06,138.52,145.03,38.48,131.25,90.63,41.23,1079.86,114.77,120.29,178.01,165.36,81.53,179.27,109.07,155.66,101.56,1637.89,154.62,105.93,98.34
20190129,196.45,184.52,135.12,150.19,204.1,2823.81,25.31,6.30515,186.44,60.14,162.16,161.53,494.25,57.0,29.68,39.95,165.43,189.03,328.9,168.78,65.5,123.8,181.6,132.72,118.82,256.47,154.28,275.74,208.28,206.73,203.16,112.54,0.0474,72.99,92.55,0.28600000000000003,103.79,1060.62,688.88,122.78,158.96,106.28,149.55,198.34,103.74,126.76,99.53,289.78,53.77,262.89,46.15,27.57,164.92,112.49,104.89,19.19,35.38,236.28,164.59,239.48,99.78,143.87,142.83,47.2,284.7,153.5,73.63,269.59,120.87,152.85,159.76,33.19,122.0,23.6,18.27,51.49,169.72,131.09,129.77,11.1719,178.24,104.8,172.59,289.09,1.0001,136.31,126.86,101.44,131.98,102.73,138.91,183.61,152.03,29.43,107.95,206.77,399.26,186.9,52.31,25.8,371.88,37.58,270.12,354.8,140.24,165.43,142.01,178.34,298.49,111.5,104.76,107.81,55.62,170.85,130.86,115.75,156.71,58.97,139.01,148.93,38.0,131.6,90.56,42.02,1070.06,114.43,131.91,178.66,167.89,82.08,177.88,109.79,142.35,101.85,1593.88,155.15,106.11,99.72
20190130,198.39,187.16,134.14,151.23,205.2,2947.71,25.46,6.226719,179.4,56.28,164.55,167.34,508.48,55.22,30.44,41.83,170.23,191.65,340.66,169.49,66.58,123.48,184.06,134.72,119.06,260.81,157.21,276.42,207.83,211.95,203.01,115.24,0.0429,76.84,100.96,0.2609,104.02,1089.06,669.92,126.74,162.08,106.37,151.58,199.75,103.77,128.03,100.3,289.91,55.49,265.87,47.21,27.43,167.34,113.16,107.67,19.61,34.74,244.42,166.73,242.47,100.15,146.1,144.28,47.72,284.33,155.35,73.95,294.15,122.97,155.11,160.49,33.57,123.04,21.4,18.59,51.66,170.39,136.86,129.95,11.5959,178.29,104.53,177.54,289.02,0.9946,139.36,126.9,104.83,132.44,103.29,140.42,186.25,162.42,28.5,107.98,212.5,401.47,190.53,51.17,24.56,375.52,39.36,275.58,356.69,143.38,170.48,141.99,179.4,304.02,110.55,108.49,108.39,52.28,174.68,132.47,118.06,158.85,59.83,140.31,152.0,37.51,132.34,91.37,39.82,1097.99,112.98,127.72,176.93,168.12,86.39,177.49,109.57,141.14,102.09,1670.43,158.8,106.28,100.09
20190131,194.01,189.77,136.72,151.65,206.4,2958.11,25.42,6.337161,181.59,52.89,166.67,166.02,523.64,53.88,33.22,42.88,170.15,191.47,339.5,174.75,66.57,126.72,186.03,135.91,119.39,258.33,159.04,271.23,208.85,214.67,205.21,116.49,0.0459,79.05,100.51,0.2728,104.33,1116.37,673.61,128.11,163.66,106.6,151.05,199.76,103.83,129.43,100.55,331.05,56.83,265.71,48.19,27.61,170.33,114.36,108.76,19.69,35.86,245.02,168.47,246.4,101.11,147.32,145.44,47.83,282.4,156.63,75.27,299.53,126.45,156.51,160.89,33.15,122.71,21.51,18.7,51.92,172.34,143.19,130.79,10.876,181.99,107.93,177.91,288.34,1.0023,140.96,126.94,102.91,131.95,103.67,140.77,188.66,163.59,27.8,108.02,214.2,417.61,192.77,51.12,23.95,386.3,40.41,279.9,378.99,145.17,172.66,142.71,180.02,306.6,113.53,110.39,109.0,58.7,174.78,132.03,117.89,160.58,60.32,141.11,188.27,38.89,134.78,91.2,38.68,1125.89,116.66,128.55,175.09,161.55,86.25,174.57,110.72,141.23,102.56,1718.73,158.96,106.61,100.31
20190201,192.57,191.93,134.15,151.98,207.1,2659.63,25.53,6.289603,181.55,52.03,166.91,169.15,524.65,53.63,29.5,42.94,172.19,191.76,339.85,173.62,66.54,125.81,186.37,136.11,118.97,256.95,159.01,268.68,212.1,213.63,202.29,115.46,0.04,78.32,102.37,0.254,104.12,1110.75,687.15,127.44,161.46,106.47,152.22,194.01,103.82,130.52,100.51,340.95,57.07,264.25,48.43,27.68,170.42,117.21,115.75,19.31,36.08,242.79,169.16,244.38,102.35,147.55,145.62,48.0,283.27,157.41,74.25,299.82,129.41,156.75,162.36,33.8,123.63,21.15,18.38,51.82,173.17,144.17,130.04,10.7972,180.61,108.28,179.11,285.5,1.0054,140.87,126.64,101.28,134.94,104.0,141.82,188.86,163.67,27.68,108.03,212.84,413.15,193.77,50.33,23.92,388.63,40.44,278.98,376.94,145.04,173.16,142.33,180.63,303.93,112.13,108.78,108.62,50.04,176.49,132.31,120.58,163.85,60.46,141.8,170.78,38.38,134.32,90.81,39.05,1118.62,119.11,128.53,182.16,162.73,86.83,172.56,109.73,141.32,102.01,1626.23,158.8,106.35,101.67
20190204,193.73,192.5,139.26,153.22,209.31,2717.02,25.63,6.246762,180.69,49.54,166.66,169.53,522.43,51.9,30.64,43.85,173.06,195.76,351.34,173.89,66.03,130.68,188.64,137.08,118.85,262.06,160.32,274.36,207.79,214.05,201.98,116.35,0.0419,80.25,107.3,0.2662,104.03,1132.8,779.54,128.68,162.49,106.49,154.0,192.02,103.87,129.24,100.74,337.0,59.01,263.75,49.23,27.42,169.5,118.22,117.22,19.5,36.06,242.95,171.28,244.13,103.44,148.65,147.15,47.56,291.25,157.63,75.07,300.73,127.23,157.88,163.33,34.53,123.19,20.13,18.61,51.76,170.4,148.6,129.58,10.738,181.92,109.28,181.93,291.49,1.0087,142.38,127.67,104.2,134.09,104.48,144.98,188.31,168.32,26.77,108.03,219.26,415.08,192.67,49.54,23.43,387.56,41.29,282.13,378.7,146.47,176.27,144.3,182.46,303.59,113.61,109.06,108.4,51.8,179.86,132.67,122.14,163.11,60.89,143.34,183.97,38.6,135.17,91.42,38.11,1141.42,122.08,130.96,184.29,171.25,88.58,173.37,109.22,135.88,101.78,1633.31,161.1,106.27,100.65
20190205,194.01,192.99,140.6,153.82,210.31,2506.37,25.56,5.927187,182.75,49.01,166.49,170.05,522.89,51.75,30.22,44.42,173.84,197.87,355.81,173.96,67.75,130.2,189.04,137.65,118.96,260.02,161.25,274.1,208.69,214.91,201.79,116.51,0.0398,81.69,110.0,0.2784,104.25,1145.99,785.62,128.28,164.0,106.5,154.76,186.4,103.84,129.24,101.08,340.7,59.2,261.88,49.38,27.47,171.37,117.52,117.45,19.62,36.43,245.36,171.85,239.44,104.6,149.27,147.45,47.89,291.93,157.11,75.18,300.07,127.2,158.52,164.34,34.8,123.33,19.62,18.69,51.87,172.93,149.37,129.93,10.5704,184.05,108.75,183.43,292.83,1.0013,143.43,128.01,105.66,134.32,105.21,145.72,188.15,171.2,26.63,108.02,222.81,417.92,193.68,49.39,23.13,388.05,41.81,284.36,388.06,147.57,177.87,145.34,183.14,301.06,114.97,108.98,108.55,46.3,180.85,132.93,124.77,164.25,61.17,142.37,163.21,38.2,135.18,92.26,37.41,1151.87,120.45,130.93,186.22,172.55,90.28,173.39,109.85,135.37,101.96,1658.81,161.21,106.37,101.73
20190206,192.65,191.06,141.62,153.65,210.04,2464.58,25.54,5.940961,185.13,48.45,167.11,173.38,521.95,51.85,30.22,44.2,178.52,198.05,352.19,173.89,67.62,131.04,188.82,137.51,119.04,266.0,160.75,276.02,209.11,215.54,201.36,118.1,0.0374,81.16,111.05,0.2593,104.19,1115.23,816.12,127.84,163.24,106.57,154.6,187.43,103.86,129.35,101.11,343.51,58.96,265.02,49.55,27.65,168.98,117.77,117.32,18.93,36.45,246.6,171.45,240.09,104.13,149.06,147.2,47.83,292.29,157.62,74.55,307.79,128.29,158.25,166.29,34.95,122.72,19.41,18.2,51.88,174.95,152.4,130.01,9.9985,180.89,110.63,184.07,296.28,1.0001,143.07,128.74,104.49,134.47,104.32,145.93,188.73,171.25,26.78,108.05,222.9,417.15,194.56,49.79,23.22,382.47,41.65,283.28,400.94,147.06,177.82,144.89,183.05,299.44,115.15,109.13,108.48,46.02,180.92,132.75,126.43,164.1,61.03,140.59,163.35,38.42,135.27,91.73,37.66,1122.89,123.2,129.81,180.47,171.66,90.22,172.03,110.03,134.36,102.04,1640.26,156.98,106.43,102.15
20190207,189.17,193.09,140.59,152.88,209.12,2518.56,25.28,5.956247,178.79,50.93,165.13,172.03,509.36,53.14,35.7,42.93,174.65,197.08,344.71,177.07,67.9,129.04,186.66,136.21,119.26,259.14,159.2,274.17,209.1,213.94,202.62,118.68,0.0375,78.97,106.35,0.2621,104.24,1098.71,792.31,128.82,161.74,106.76,152.66,185.91,103.92,128.43,100.68,344.51,57.54,264.53,48.75,27.64,170.71,116.64,117.43,18.53,36.95,242.27,169.96,238.6,103.66,147.68,145.82,47.69,292.58,157.06,73.69,304.52,126.87,156.85,162.68,34.73,123.9,20.24,17.63,51.94,174.81,146.85,130.59,9.5252,183.11,109.85,181.58,295.83,0.9906,141.61,127.25,103.74,132.36,103.09,145.2,186.69,168.01,27.42,108.06,219.32,414.23,195.97,50.73,23.9,382.17,40.43,280.29,401.85,145.6,175.11,145.15,182.17,301.62,114.17,108.07,108.65,48.11,178.52,130.43,126.42,160.56,60.52,135.63,166.25,39.56,135.01,91.67,38.66,1105.91,127.28,129.59,180.62,172.65,88.12,171.15,111.08,129.91,102.37,1614.37,162.88,106.52,102.04
20190208,187.8,191.69,139.28,152.34,209.47,2655.88,25.15,5.601913,180.51,50.0,165.39,171.62,517.05,52.99,47.65,43.09,174.35,197.65,347.57,178.69,68.5,126.96,187.26,136.34,119.35,263.93,159.76,276.22,207.14,215.17,203.32,118.05,0.0393,79.22,108.12,0.2684,104.48,1095.06,753.72,128.62,160.95,106.88,153.06,181.33,103.94,128.77,100.68,344.16,57.67,257.54,49.01,27.53,171.86,114.91,119.7,17.69,36.87,242.87,170.87,239.24,103.96,147.89,145.34,47.72,293.92,157.62,70.53,300.76,125.16,157.01,162.37,34.74,122.95,19.91,17.05,51.98,176.71,147.59,130.93,9.3082,182.68,112.11,182.76,294.59,1.0081,141.92,127.74,104.13,130.91,103.1,145.65,186.88,168.21,27.38,108.08,223.15,417.11,193.33,51.03,23.82,388.08,40.55,280.4,398.03,145.99,176.0,143.85,182.03,296.58,112.85,108.73,108.7,50.46,174.46,131.36,129.31,165.54,60.59,134.56,178.13,39.2,135.73,92.02,38.53,1102.38,122.86,128.82,182.68,172.49,87.45,170.63,111.95,129.56,102.51,1588.22,162.16,106.65,100.65
20190211,187.47,192.22,139.49,153.41,210.8,2548.29,25.23,5.396578,180.31,49.27,165.41,172.23,529.46,51.7,46.04,43.15,175.2,198.46,345.73,178.69,68.74,128.87,188.92,136.63,119.24,265.53,159.9,277.06,205.85,217.33,203.26,119.79,0.0383,79.12,108.0,0.2846,104.37,1095.01,752.86,129.51,161.47,106.89,152.79,182.85,103.92,128.38,100.71,337.82,59.1,252.86,49.29,27.19,170.17,116.96,121.34,17.64,36.28,243.93,172.0,239.8,103.58,148.03,146.63,47.73,292.49,158.54,69.6,298.71,124.98,157.29,163.97,35.06,122.59,19.93,17.44,51.95,175.05,145.88,130.58,10.2055,183.43,113.18,182.86,300.87,1.0098,141.96,128.01,103.72,132.12,102.96,145.52,186.84,167.24,26.7,108.08,223.78,419.78,193.31,50.53,23.79,392.25,40.64,281.51,397.78,146.1,175.9,143.75,183.2,291.49,114.75,109.15,108.47,49.6,178.25,131.09,125.19,167.71,60.68,136.48,193.53,39.06,136.12,93.19,38.6,1102.12,121.24,128.45,184.32,174.37,86.95,170.15,111.07,132.16,102.35,1591.0,164.88,106.56,100.44
